监控区域名称,监控区域编号,机组编号,机组名称,机型,是否停用,风机个体标识（43144为风力机）,自然风电场标识,省,备注,风机编号,风机设备功能位置标识
和林示范风电场,1011500,WT08690,B2-56,UP82-1500,0,4314408690,FLYMX08,蒙西,,G056,FLYMX08G056
和林示范风电场,1011500,WT08691,B2-57,UP82-1500,0,4314408691,FLYMX08,蒙西,,G057,FLYMX08G057
和林示范风电场,1011500,WT08692,B2-58,UP82-1500,0,4314408692,FLYMX08,蒙西,,G058,FLYMX08G058
和林示范风电场,1011500,WT08693,B2-59,UP82-1500,0,4314408693,FLYMX08,蒙西,,G059,FLYMX08G059
和林示范风电场,1011500,WT08694,B2-60,UP82-1500,0,4314408694,FLYMX08,蒙西,,G060,FLYMX08G060
和林示范风电场,1011500,WT08695,B2-61,UP82-1500,0,4314408695,FLYMX08,蒙西,,G061,FLYMX08G061
和林示范风电场,1011500,WT08696,B2-62,UP82-1500,0,4314408696,FLYMX08,蒙西,,G062,FLYMX08G062
和林示范风电场,1011500,WT08697,B2-63,UP82-1500,0,4314408697,FLYMX08,蒙西,,G063,FLYMX08G063
和林示范风电场,1011500,WT08698,B2-64,UP82-1500,0,4314408698,FLYMX08,蒙西,,G064,FLYMX08G064
和林示范风电场,1011500,WT08699,B2-65,UP82-1500,0,4314408699,FLYMX08,蒙西,,G065,FLYMX08G065
和林示范风电场,1011500,WT08700,B2-66,UP82-1500,0,4314408700,FLYMX08,蒙西,,G066,FLYMX08G066
兴和官村风电场,1013665,WT08846,A1-001,GW82-1500,0,4314408846,FLYMX09,蒙西,,G001,FLYMX09G001
兴和官村风电场,1013665,WT08848,A1-002,GW82-1500,0,4314408848,FLYMX09,蒙西,,G002,FLYMX09G002
兴和官村风电场,1013665,WT08847,A1-003,GW82-1500,0,4314408847,FLYMX09,蒙西,,G003,FLYMX09G003
兴和官村风电场,1013665,WT08853,A1-004,GW87-1500,0,4314408853,FLYMX09,蒙西,,G004,FLYMX09G004
兴和官村风电场,1013665,WT08854,A1-005,GW82-1500,0,4314408854,FLYMX09,蒙西,,G005,FLYMX09G005
兴和官村风电场,1013665,WT08855,A1-006,GW82-1500,0,4314408855,FLYMX09,蒙西,,G006,FLYMX09G006
兴和官村风电场,1013665,WT08856,A1-007,GW82-1500,0,4314408856,FLYMX09,蒙西,,G007,FLYMX09G007
兴和官村风电场,1013665,WT08857,A1-008,GW87-1500,0,4314408857,FLYMX09,蒙西,,G008,FLYMX09G008
兴和官村风电场,1013665,WT08858,A1-009,GW87-1500,0,4314408858,FLYMX09,蒙西,,G009,FLYMX09G009
兴和官村风电场,1013665,WT08859,A1-010,GW82-1500,0,4314408859,FLYMX09,蒙西,,G010,FLYMX09G010
兴和官村风电场,1013665,WT08861,A1-011,GW82-1500,0,4314408861,FLYMX09,蒙西,,G011,FLYMX09G011
兴和官村风电场,1013665,WT08860,A1-012,GW82-1500,0,4314408860,FLYMX09,蒙西,,G012,FLYMX09G012
兴和官村风电场,1013665,WT08862,A1-013,GW82-1500,0,4314408862,FLYMX09,蒙西,,G013,FLYMX09G013
兴和官村风电场,1013665,WT08863,A1-014,GW82-1500,0,4314408863,FLYMX09,蒙西,,G014,FLYMX09G014
兴和官村风电场,1013665,WT08864,A1-015,GW82-1500,0,4314408864,FLYMX09,蒙西,,G015,FLYMX09G015
兴和官村风电场,1013665,WT08865,A1-016,GW87-1500,0,4314408865,FLYMX09,蒙西,,G016,FLYMX09G016
兴和官村风电场,1013665,WT08867,A1-017,GW87-1500,0,4314408867,FLYMX09,蒙西,,G017,FLYMX09G017
兴和官村风电场,1013665,WT08845,A2-018,GW82-1500,0,4314408845,FLYMX09,蒙西,,G018,FLYMX09G018
兴和官村风电场,1013665,WT08850,A2-019,GW82-1500,0,4314408850,FLYMX09,蒙西,,G019,FLYMX09G019
兴和官村风电场,1013665,WT08849,A2-020,GW82-1500,0,4314408849,FLYMX09,蒙西,,G020,FLYMX09G020
兴和官村风电场,1013665,WT08852,A2-021,GW82-1500,0,4314408852,FLYMX09,蒙西,,G021,FLYMX09G021
兴和官村风电场,1013665,WT08851,A2-022,GW82-1500,0,4314408851,FLYMX09,蒙西,,G022,FLYMX09G022
兴和官村风电场,1013665,WT08866,A2-023,GW82-1500,0,4314408866,FLYMX09,蒙西,,G023,FLYMX09G023
兴和官村风电场,1013665,WT08868,A2-024,GW87-1500,0,4314408868,FLYMX09,蒙西,,G024,FLYMX09G024
兴和官村风电场,1013665,WT08869,A2-025,GW87-1500,0,4314408869,FLYMX09,蒙西,,G025,FLYMX09G025
兴和官村风电场,1013665,WT08870,A2-026,GW87-1500,0,4314408870,FLYMX09,蒙西,,G026,FLYMX09G026
兴和官村风电场,1013665,WT08871,A2-027,GW87-1500,0,4314408871,FLYMX09,蒙西,,G027,FLYMX09G027
兴和官村风电场,1013665,WT08872,A2-028,GW87-1500,0,4314408872,FLYMX09,蒙西,,G028,FLYMX09G028
兴和官村风电场,1013665,WT08877,A2-029,GW87-1500,0,4314408877,FLYMX09,蒙西,,G029,FLYMX09G029
兴和官村风电场,1013665,WT08873,A2-030,GW87-1500,0,4314408873,FLYMX09,蒙西,,G030,FLYMX09G030
兴和官村风电场,1013665,WT08874,A2-031,GW87-1500,0,4314408874,FLYMX09,蒙西,,G031,FLYMX09G031
兴和官村风电场,1013665,WT08875,A2-032,GW82-1500,0,4314408875,FLYMX09,蒙西,,G032,FLYMX09G032
兴和官村风电场,1013665,WT08876,A2-033,GW82-1500,0,4314408876,FLYMX09,蒙西,,G033,FLYMX09G033
兴和官村风电场,1013665,WT11569,A3-034,GW108-2000,0,4314411569,FLYMX09,蒙西,,G034,FLYMX09G034
兴和官村风电场,1013665,WT11568,A3-035,GW108-2000,0,4314411568,FLYMX09,蒙西,,G035,FLYMX09G035
兴和官村风电场,1013665,WT11567,A3-036,GW108-2000,0,4314411567,FLYMX09,蒙西,,G036,FLYMX09G036
兴和官村风电场,1013665,WT11566,A3-037,GW108-2000,0,4314411566,FLYMX09,蒙西,,G037,FLYMX09G037
兴和官村风电场,1013665,WT11565,A3-038,GW108-2000,0,4314411565,FLYMX09,蒙西,,G038,FLYMX09G038
兴和官村风电场,1013665,WT11564,A3-039,GW108-2000,0,4314411564,FLYMX09,蒙西,,G039,FLYMX09G039
兴和官村风电场,1013665,WT11563,A3-040,GW108-2000,0,4314411563,FLYMX09,蒙西,,G040,FLYMX09G040
兴和官村风电场,1013665,WT11562,A3-041,GW108-2000,0,4314411562,FLYMX09,蒙西,,G041,FLYMX09G041
兴和官村风电场,1013665,WT11561,A3-042,GW108-2000,0,4314411561,FLYMX09,蒙西,,G042,FLYMX09G042
兴和官村风电场,1013665,WT11560,A3-043,GW108-2000,0,4314411560,FLYMX09,蒙西,,G043,FLYMX09G043
兴和官村风电场,1013665,WT11559,A3-044,GW108-2000,0,4314411559,FLYMX09,蒙西,,G044,FLYMX09G044
兴和官村风电场,1013665,WT11558,A3-045,GW108-2000,0,4314411558,FLYMX09,蒙西,,G045,FLYMX09G045
兴和官村风电场,1013665,WT11582,A4-046,GW108-2000,0,4314411582,FLYMX09,蒙西,,G046,FLYMX09G046
兴和官村风电场,1013665,WT11581,A4-047,GW108-2000,0,4314411581,FLYMX09,蒙西,,G047,FLYMX09G047
兴和官村风电场,1013665,WT11580,A4-048,GW108-2000,0,4314411580,FLYMX09,蒙西,,G048,FLYMX09G048
兴和官村风电场,1013665,WT11579,A4-049,GW108-2000,0,4314411579,FLYMX09,蒙西,,G049,FLYMX09G049
兴和官村风电场,1013665,WT11578,A4-050,GW108-2000,0,4314411578,FLYMX09,蒙西,,G050,FLYMX09G050
兴和官村风电场,1013665,WT11577,A4-051,GW108-2000,0,4314411577,FLYMX09,蒙西,,G051,FLYMX09G051
兴和官村风电场,1013665,WT11576,A4-052,GW108-2000,0,4314411576,FLYMX09,蒙西,,G052,FLYMX09G052
兴和官村风电场,1013665,WT11575,A4-053,GW108-2000,0,4314411575,FLYMX09,蒙西,,G053,FLYMX09G053
兴和官村风电场,1013665,WT11574,A4-054,GW108-2000,0,4314411574,FLYMX09,蒙西,,G054,FLYMX09G054
兴和官村风电场,1013665,WT11573,A4-055,GW108-2000,0,4314411573,FLYMX09,蒙西,,G055,FLYMX09G055
兴和官村风电场,1013665,WT11572,A4-056,GW108-2000,0,4314411572,FLYMX09,蒙西,,G056,FLYMX09G056
兴和官村风电场,1013665,WT11571,A4-057,GW108-2000,0,4314411571,FLYMX09,蒙西,,G057,FLYMX09G057
兴和官村风电场,1013665,WT11570,A4-058,GW108-2000,0,4314411570,FLYMX09,蒙西,,G058,FLYMX09G058
武川一期,1011700,WT08120,A01,UP77-1500,0,4314408120,FLYMX10,蒙西,,G001,FLYMX10G001
武川一期,1011700,WT08121,A02,UP77-1500,0,4314408121,FLYMX10,蒙西,,G002,FLYMX10G002
武川一期,1011700,WT08122,A03,UP77-1500,0,4314408122,FLYMX10,蒙西,,G003,FLYMX10G003
武川一期,1011700,WT08123,A04,UP77-1500,0,4314408123,FLYMX10,蒙西,,G004,FLYMX10G004
武川一期,1011700,WT08124,A05,UP77-1500,0,4314408124,FLYMX10,蒙西,,G005,FLYMX10G005
武川一期,1011700,WT08125,A06,UP77-1500,0,4314408125,FLYMX10,蒙西,,G006,FLYMX10G006
武川一期,1011700,WT08126,A07,UP77-1500,0,4314408126,FLYMX10,蒙西,,G007,FLYMX10G007
武川一期,1011700,WT08127,A08,UP77-1500,0,4314408127,FLYMX10,蒙西,,G008,FLYMX10G008
武川一期,1011700,WT08128,A09,UP77-1500,0,4314408128,FLYMX10,蒙西,,G009,FLYMX10G009
武川一期,1011700,WT08129,A10,UP77-1500,0,4314408129,FLYMX10,蒙西,,G010,FLYMX10G010
武川一期,1011700,WT08130,A11,UP77-1500,0,4314408130,FLYMX10,蒙西,,G011,FLYMX10G011
武川一期,1011700,WT08131,B01,UP77-1500,0,4314408131,FLYMX10,蒙西,,G012,FLYMX10G012
武川一期,1011700,WT08132,B02,UP77-1500,0,4314408132,FLYMX10,蒙西,,G013,FLYMX10G013
武川一期,1011700,WT08133,B03,UP77-1500,0,4314408133,FLYMX10,蒙西,,G014,FLYMX10G014
武川一期,1011700,WT08134,B04,UP77-1500,0,4314408134,FLYMX10,蒙西,,G015,FLYMX10G015
武川一期,1011700,WT08135,B05,UP77-1500,0,4314408135,FLYMX10,蒙西,,G016,FLYMX10G016
武川一期,1011700,WT08136,B06,UP77-1500,0,4314408136,FLYMX10,蒙西,,G017,FLYMX10G017
武川一期,1011700,WT08137,B07,UP77-1500,0,4314408137,FLYMX10,蒙西,,G018,FLYMX10G018
武川一期,1011700,WT08138,B08,UP77-1500,0,4314408138,FLYMX10,蒙西,,G019,FLYMX10G019
武川一期,1011700,WT08139,B09,UP77-1500,0,4314408139,FLYMX10,蒙西,,G020,FLYMX10G020
武川一期,1011700,WT08140,B10,UP77-1500,0,4314408140,FLYMX10,蒙西,,G021,FLYMX10G021
武川一期,1011700,WT08141,B11,UP77-1500,0,4314408141,FLYMX10,蒙西,,G022,FLYMX10G022
武川一期,1011700,WT08142,C01,UP77-1500,0,4314408142,FLYMX10,蒙西,,G023,FLYMX10G023
武川一期,1011700,WT08143,C02,UP77-1500,0,4314408143,FLYMX10,蒙西,,G024,FLYMX10G024
武川一期,1011700,WT08144,C03,UP77-1500,0,4314408144,FLYMX10,蒙西,,G025,FLYMX10G025
武川一期,1011700,WT08145,C04,UP77-1500,0,4314408145,FLYMX10,蒙西,,G026,FLYMX10G026
武川一期,1011700,WT08146,C05,UP77-1500,0,4314408146,FLYMX10,蒙西,,G027,FLYMX10G027
武川一期,1011700,WT08147,C06,UP77-1500,0,4314408147,FLYMX10,蒙西,,G028,FLYMX10G028
武川一期,1011700,WT08148,C07,UP77-1500,0,4314408148,FLYMX10,蒙西,,G029,FLYMX10G029
武川一期,1011700,WT08149,C08,UP77-1500,0,4314408149,FLYMX10,蒙西,,G030,FLYMX10G030
武川一期,1011700,WT08150,C09,UP77-1500,0,4314408150,FLYMX10,蒙西,,G031,FLYMX10G031
武川一期,1011700,WT08151,C10,UP77-1500,0,4314408151,FLYMX10,蒙西,,G032,FLYMX10G032
武川一期,1011700,WT08152,C11,UP77-1500,0,4314408152,FLYMX10,蒙西,,G033,FLYMX10G033
商都三面井风电场,1013450,WT10350,A1-001,UP108-3000,0,4314410350,FLYMX11,蒙西,,G001,FLYMX11G001
商都三面井风电场,1013450,WT10349,A1-002,UP108-3000,0,4314410349,FLYMX11,蒙西,,G002,FLYMX11G002
商都三面井风电场,1013450,WT10348,A1-003,UP108-3000,0,4314410348,FLYMX11,蒙西,,G003,FLYMX11G003
商都三面井风电场,1013450,WT10347,A1-004,UP108-3000,0,4314410347,FLYMX11,蒙西,,G004,FLYMX11G004
商都三面井风电场,1013450,WT10346,A1-005,UP108-3000,0,4314410346,FLYMX11,蒙西,,G005,FLYMX11G005
商都三面井风电场,1013450,WT10345,A1-006,UP108-3000,0,4314410345,FLYMX11,蒙西,,G006,FLYMX11G006
商都三面井风电场,1013450,WT10344,A1-007,UP108-3000,0,4314410344,FLYMX11,蒙西,,G007,FLYMX11G007
商都三面井风电场,1013450,WT10343,A1-008,UP108-3000,0,4314410343,FLYMX11,蒙西,,G008,FLYMX11G008
商都三面井风电场,1013450,WT10342,A2-009,UP108-3000,0,4314410342,FLYMX11,蒙西,,G009,FLYMX11G009
商都三面井风电场,1013450,WT10341,A2-010,UP108-3000,0,4314410341,FLYMX11,蒙西,,G010,FLYMX11G010
商都三面井风电场,1013450,WT10340,A2-011,UP108-3000,0,4314410340,FLYMX11,蒙西,,G011,FLYMX11G011
商都三面井风电场,1013450,WT10339,A2-012,UP108-3000,0,4314410339,FLYMX11,蒙西,,G012,FLYMX11G012
商都三面井风电场,1013450,WT10338,A2-013,UP108-3000,0,4314410338,FLYMX11,蒙西,,G013,FLYMX11G013
商都三面井风电场,1013450,WT10337,A2-014,UP108-3000,0,4314410337,FLYMX11,蒙西,,G014,FLYMX11G014
商都三面井风电场,1013450,WT10336,A2-015,UP108-3000,0,4314410336,FLYMX11,蒙西,,G015,FLYMX11G015
商都三面井风电场,1013450,WT10335,A2-016,UP108-3000,0,4314410335,FLYMX11,蒙西,,G016,FLYMX11G016
上都桃山风电场,1027201,WT10367,A1-001,UP108-3000,0,4314410367,FLYMX12,蒙西,,G001,FLYMX12G001
上都桃山风电场,1027201,WT10366,A1-002,UP108-3000,0,4314410366,FLYMX12,蒙西,,G002,FLYMX12G002
上都桃山风电场,1027201,WT10365,A1-003,UP108-3000,0,4314410365,FLYMX12,蒙西,,G003,FLYMX12G003
上都桃山风电场,1027201,WT10364,A1-004,UP108-3000,0,4314410364,FLYMX12,蒙西,,G004,FLYMX12G004
上都桃山风电场,1027201,WT10363,A1-005,UP108-3000,0,4314410363,FLYMX12,蒙西,,G005,FLYMX12G005
上都桃山风电场,1027201,WT10362,A2-006,UP108-3000,0,4314410362,FLYMX12,蒙西,,G006,FLYMX12G006
上都桃山风电场,1027201,WT10361,A2-007,UP108-3000,0,4314410361,FLYMX12,蒙西,,G007,FLYMX12G007
上都桃山风电场,1027201,WT10360,A2-008,UP108-3000,0,4314410360,FLYMX12,蒙西,,G008,FLYMX12G008
上都桃山风电场,1027201,WT10359,A2-009,UP108-3000,0,4314410359,FLYMX12,蒙西,,G009,FLYMX12G009
上都桃山风电场,1027201,WT10358,A3-010,UP108-3000,0,4314410358,FLYMX12,蒙西,,G010,FLYMX12G010
上都桃山风电场,1027201,WT10357,A3-011,UP108-3000,0,4314410357,FLYMX12,蒙西,,G011,FLYMX12G011
上都桃山风电场,1027201,WT10356,A3-012,UP108-3000,0,4314410356,FLYMX12,蒙西,,G012,FLYMX12G012
上都桃山风电场,1027201,WT10355,A3-013,UP108-3000,0,4314410355,FLYMX12,蒙西,,G013,FLYMX12G013
上都桃山风电场,1027201,WT10354,A4-014,UP108-3000,0,4314410354,FLYMX12,蒙西,,G014,FLYMX12G014
上都桃山风电场,1027201,WT10353,A4-015,UP108-3000,0,4314410353,FLYMX12,蒙西,,G015,FLYMX12G015
上都桃山风电场,1027201,WT10352,A4-016,UP108-3000,0,4314410352,FLYMX12,蒙西,,G016,FLYMX12G016
上都桃山风电场,1027201,WT10351,A4-017,UP108-3000,0,4314410351,FLYMX12,蒙西,,G017,FLYMX12G017
白土岗风电场,1110020,WT08049,A-1,G97-2000,0,4314408049,FLYNX01,宁夏,,G001,FLYNX01G001
白土岗风电场,1110020,WT07932,A-2,G97-2000,0,4314407932,FLYNX01,宁夏,,G002,FLYNX01G002
白土岗风电场,1110020,WT07933,A-3,G97-2000,0,4314407933,FLYNX01,宁夏,,G003,FLYNX01G003
白土岗风电场,1110020,WT07934,A-4,G97-2000,0,4314407934,FLYNX01,宁夏,,G004,FLYNX01G004
白土岗风电场,1110020,WT07935,A-5,G97-2000,0,4314407935,FLYNX01,宁夏,,G005,FLYNX01G005
白土岗风电场,1110020,WT07936,A-6,G97-2000,0,4314407936,FLYNX01,宁夏,,G006,FLYNX01G006
白土岗风电场,1110020,WT07937,A-7,G97-2000,0,4314407937,FLYNX01,宁夏,,G007,FLYNX01G007
白土岗风电场,1110020,WT07938,A-8,G97-2000,0,4314407938,FLYNX01,宁夏,,G008,FLYNX01G008
白土岗风电场,1110020,WT07939,A-9,G97-2000,0,4314407939,FLYNX01,宁夏,,G009,FLYNX01G009
白土岗风电场,1110020,WT07940,A-10,G97-2000,0,4314407940,FLYNX01,宁夏,,G010,FLYNX01G010
白土岗风电场,1110020,WT07941,A-11,G97-2000,0,4314407941,FLYNX01,宁夏,,G011,FLYNX01G011
白土岗风电场,1110020,WT07942,A-12,G97-2000,0,4314407942,FLYNX01,宁夏,,G012,FLYNX01G012
白土岗风电场,1110020,WT07943,A-13,G97-2000,0,4314407943,FLYNX01,宁夏,,G013,FLYNX01G013
白土岗风电场,1110020,WT07944,A-14,G97-2000,0,4314407944,FLYNX01,宁夏,,G014,FLYNX01G014
白土岗风电场,1110020,WT07945,A-15,G97-2000,0,4314407945,FLYNX01,宁夏,,G015,FLYNX01G015
白土岗风电场,1110020,WT07946,A-16,G97-2000,0,4314407946,FLYNX01,宁夏,,G016,FLYNX01G016
白土岗风电场,1110020,WT07947,A-17,G97-2000,0,4314407947,FLYNX01,宁夏,,G017,FLYNX01G017
白土岗风电场,1110020,WT07948,A-18,G97-2000,0,4314407948,FLYNX01,宁夏,,G018,FLYNX01G018
白土岗风电场,1110020,WT07949,A-19,G97-2000,0,4314407949,FLYNX01,宁夏,,G019,FLYNX01G019
白土岗风电场,1110020,WT07950,A-20,G97-2000,0,4314407950,FLYNX01,宁夏,,G020,FLYNX01G020
白土岗风电场,1110020,WT07951,A-21,G97-2000,0,4314407951,FLYNX01,宁夏,,G021,FLYNX01G021
白土岗风电场,1110020,WT07952,A-22,G97-2000,0,4314407952,FLYNX01,宁夏,,G022,FLYNX01G022
白土岗风电场,1110020,WT07953,A-23,G97-2000,0,4314407953,FLYNX01,宁夏,,G023,FLYNX01G023
白土岗风电场,1110020,WT07954,A-24,G97-2000,0,4314407954,FLYNX01,宁夏,,G024,FLYNX01G024
白土岗风电场,1110020,WT07955,A-25,G97-2000,0,4314407955,FLYNX01,宁夏,,G025,FLYNX01G025
白土岗风电场,1110020,WT08377,B-1,G97-2000,0,4314408377,FLYNX01,宁夏,,G026,FLYNX01G026
白土岗风电场,1110020,WT08378,B-2,G97-2000,0,4314408378,FLYNX01,宁夏,,G027,FLYNX01G027
白土岗风电场,1110020,WT08379,B-3,G97-2000,0,4314408379,FLYNX01,宁夏,,G028,FLYNX01G028
白土岗风电场,1110020,WT08380,B-4,G97-2000,0,4314408380,FLYNX01,宁夏,,G029,FLYNX01G029
白土岗风电场,1110020,WT08381,B-5,G97-2000,0,4314408381,FLYNX01,宁夏,,G030,FLYNX01G030
白土岗风电场,1110020,WT08382,B-6,G97-2000,0,4314408382,FLYNX01,宁夏,,G031,FLYNX01G031
白土岗风电场,1110020,WT08383,B-7,G97-2000,0,4314408383,FLYNX01,宁夏,,G032,FLYNX01G032
白土岗风电场,1110020,WT08384,B-8,G97-2000,0,4314408384,FLYNX01,宁夏,,G033,FLYNX01G033
白土岗风电场,1110020,WT08385,B-9,G97-2000,0,4314408385,FLYNX01,宁夏,,G034,FLYNX01G034
白土岗风电场,1110020,WT08386,B-10,G97-2000,0,4314408386,FLYNX01,宁夏,,G035,FLYNX01G035
白土岗风电场,1110020,WT08388,B-11,G97-2000,0,4314408388,FLYNX01,宁夏,,G036,FLYNX01G036
白土岗风电场,1110020,WT08389,B-12,G97-2000,0,4314408389,FLYNX01,宁夏,,G037,FLYNX01G037
白土岗风电场,1110020,WT08390,B-13,G97-2000,0,4314408390,FLYNX01,宁夏,,G038,FLYNX01G038
白土岗风电场,1110020,WT08391,B-14,G97-2000,0,4314408391,FLYNX01,宁夏,,G039,FLYNX01G039
白土岗风电场,1110020,WT08392,B-15,G97-2000,0,4314408392,FLYNX01,宁夏,,G040,FLYNX01G040
白土岗风电场,1110020,WT08393,B-16,G97-2000,0,4314408393,FLYNX01,宁夏,,G041,FLYNX01G041
白土岗风电场,1110020,WT08394,B-17,G97-2000,0,4314408394,FLYNX01,宁夏,,G042,FLYNX01G042
白土岗风电场,1110020,WT08395,B-18,G97-2000,0,4314408395,FLYNX01,宁夏,,G043,FLYNX01G043
白土岗风电场,1110020,WT08396,B-19,G97-2000,0,4314408396,FLYNX01,宁夏,,G044,FLYNX01G044
白土岗风电场,1110020,WT08397,B-20,G97-2000,0,4314408397,FLYNX01,宁夏,,G045,FLYNX01G045
白土岗风电场,1110020,WT08398,B-21,G97-2000,0,4314408398,FLYNX01,宁夏,,G046,FLYNX01G046
白土岗风电场,1110020,WT08399,B-22,G97-2000,0,4314408399,FLYNX01,宁夏,,G047,FLYNX01G047
白土岗风电场,1110020,WT08400,B-23,G97-2000,0,4314408400,FLYNX01,宁夏,,G048,FLYNX01G048
白土岗风电场,1110020,WT08401,B-24,G97-2000,0,4314408401,FLYNX01,宁夏,,G049,FLYNX01G049
白土岗风电场,1110020,WT08402,B-25,G97-2000,0,4314408402,FLYNX01,宁夏,,G050,FLYNX01G050
贺兰山风电场,1750010,WT09305,1#,GW50-750,0,4314409305,FLYNX02,宁夏,,G001,FLYNX02G001
贺兰山风电场,1750010,WT09306,2#,GW50-750,0,4314409306,FLYNX02,宁夏,,G002,FLYNX02G002
贺兰山风电场,1750010,WT09307,3#,GW93-1500,0,4314409307,FLYNX02,宁夏,,G003,FLYNX02G003
贺兰山风电场,1750010,WT09308,4#,GW50-750,0,4314409308,FLYNX02,宁夏,,G004,FLYNX02G004
贺兰山风电场,1750010,WT09309,5#,GW50-750,0,4314409309,FLYNX02,宁夏,,G005,FLYNX02G005
贺兰山风电场,1750010,WT09310,6#,GW50-750,0,4314409310,FLYNX02,宁夏,,G006,FLYNX02G006
贺兰山风电场,1750010,WT09311,7#,GW50-750,0,4314409311,FLYNX02,宁夏,,G007,FLYNX02G007
贺兰山风电场,1750010,WT09312,8#,GW50-750,0,4314409312,FLYNX02,宁夏,,G008,FLYNX02G008
贺兰山风电场,1750010,WT09313,9#,GW50-750,0,4314409313,FLYNX02,宁夏,,G009,FLYNX02G009
贺兰山风电场,1750010,WT09314,10#,GW50-750,0,4314409314,FLYNX02,宁夏,,G010,FLYNX02G010
贺兰山风电场,1750010,WT09315,11#,GW50-750,0,4314409315,FLYNX02,宁夏,,G011,FLYNX02G011
贺兰山风电场,1750010,WT09316,12#,GW50-750,0,4314409316,FLYNX02,宁夏,,G012,FLYNX02G012
贺兰山风电场,1750010,WT09317,13#,GW50-750,0,4314409317,FLYNX02,宁夏,,G013,FLYNX02G013
贺兰山风电场,1750010,WT09318,14#,GW50-750,0,4314409318,FLYNX02,宁夏,,G014,FLYNX02G014
贺兰山风电场,1750010,WT09319,15#,GW50-750,0,4314409319,FLYNX02,宁夏,,G015,FLYNX02G015
贺兰山风电场,1750010,WT09320,16#,GW50-750,0,4314409320,FLYNX02,宁夏,,G016,FLYNX02G016
贺兰山风电场,1750010,WT09321,17#,GW50-750,0,4314409321,FLYNX02,宁夏,,G017,FLYNX02G017
贺兰山风电场,1750010,WT09322,18#,GW50-750,0,4314409322,FLYNX02,宁夏,,G018,FLYNX02G018
贺兰山风电场,1750010,WT09323,19#,GW50-750,0,4314409323,FLYNX02,宁夏,,G019,FLYNX02G019
贺兰山风电场,1750010,WT09324,20#,GW50-750,0,4314409324,FLYNX02,宁夏,,G020,FLYNX02G020
贺兰山风电场,1750010,WT09325,21#,GW50-750,0,4314409325,FLYNX02,宁夏,,G021,FLYNX02G021
贺兰山风电场,1750010,WT09326,22#,GW50-750,0,4314409326,FLYNX02,宁夏,,G022,FLYNX02G022
贺兰山风电场,1750010,WT09327,23#,GW50-750,0,4314409327,FLYNX02,宁夏,,G023,FLYNX02G023
贺兰山风电场,1750010,WT09328,24#,GW50-750,0,4314409328,FLYNX02,宁夏,,G024,FLYNX02G024
贺兰山风电场,1750010,WT09329,25#,GW50-750,0,4314409329,FLYNX02,宁夏,,G025,FLYNX02G025
贺兰山风电场,1750010,WT09330,26#,GW50-750,0,4314409330,FLYNX02,宁夏,,G026,FLYNX02G026
贺兰山风电场,1750010,WT09331,27#,GW50-750,0,4314409331,FLYNX02,宁夏,,G027,FLYNX02G027
贺兰山风电场,1750010,WT09332,28#,GW50-750,0,4314409332,FLYNX02,宁夏,,G028,FLYNX02G028
贺兰山风电场,1750010,WT09333,29#,GW50-750,0,4314409333,FLYNX02,宁夏,,G029,FLYNX02G029
贺兰山风电场,1750010,WT09334,30#,GW50-750,0,4314409334,FLYNX02,宁夏,,G030,FLYNX02G030
贺兰山风电场,1750010,WT09335,31#,GW50-750,0,4314409335,FLYNX02,宁夏,,G031,FLYNX02G031
贺兰山风电场,1750010,WT09336,32#,GW50-750,0,4314409336,FLYNX02,宁夏,,G032,FLYNX02G032
贺兰山风电场,1750010,WT09337,33#,GW50-750,0,4314409337,FLYNX02,宁夏,,G033,FLYNX02G033
贺兰山风电场,1750010,WT09338,34#,GW50-750,0,4314409338,FLYNX02,宁夏,,G034,FLYNX02G034
贺兰山风电场,1750010,WT09339,35#,GW50-750,0,4314409339,FLYNX02,宁夏,,G035,FLYNX02G035
贺兰山风电场,1750010,WT09340,36#,GW50-750,0,4314409340,FLYNX02,宁夏,,G036,FLYNX02G036
贺兰山风电场,1750010,WT09341,37#,GW50-750,0,4314409341,FLYNX02,宁夏,,G037,FLYNX02G037
贺兰山风电场,1750010,WT09342,38#,GW50-750,0,4314409342,FLYNX02,宁夏,,G038,FLYNX02G038
贺兰山风电场,1750010,WT09343,39#,GW50-750,0,4314409343,FLYNX02,宁夏,,G039,FLYNX02G039
贺兰山风电场,1750010,WT09344,40#,GW50-750,0,4314409344,FLYNX02,宁夏,,G040,FLYNX02G040
贺兰山风电场,1750010,WT09345,41#,GW50-750,0,4314409345,FLYNX02,宁夏,,G041,FLYNX02G041
贺兰山风电场,1750010,WT09346,42#,GW50-750,0,4314409346,FLYNX02,宁夏,,G042,FLYNX02G042
贺兰山风电场,1750010,WT09347,43#,GW50-750,0,4314409347,FLYNX02,宁夏,,G043,FLYNX02G043
贺兰山风电场,1750010,WT09348,44#,GW50-750,0,4314409348,FLYNX02,宁夏,,G044,FLYNX02G044
贺兰山风电场,1750010,WT09349,45#,GW50-750,0,4314409349,FLYNX02,宁夏,,G045,FLYNX02G045
贺兰山风电场,1750010,WT09350,46#,GW50-750,0,4314409350,FLYNX02,宁夏,,G046,FLYNX02G046
贺兰山风电场,1750010,WT09351,47#,GW50-750,0,4314409351,FLYNX02,宁夏,,G047,FLYNX02G047
